solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
5_878_1,0,0.044281508180046,0.194316211825565,0.024930491655203,0.360137480704166,0.651226763782907,0.859212857465698,0.258856128339062,0.202187158691962,1,FALSE
5_879_1,0,0.172761679374649,0.141097067371504,0.0838342767962032,0,0,0,0.506130070874215,0.341439099042453,5,FALSE
5_891_2,0,0.171562356419196,0.143529714451007,0.0760293031967868,0,0,0,0.582601265297114,0.288282594714915,5,FALSE
5_904_2,0,0.135618615278047,0.155922615341805,0.0881643070375917,0.280513861166725,0,0,0.35691244802555,0.331952945488002,5,FALSE
5_908_1,0,0.0462873674796274,0.193554186787187,0.0229631110319502,0.362334867446172,0.631440817476336,0.854893403517053,0.264844696776761,0.253082171286714,1,FALSE
5_923_1,0,0.0482863289332852,0.193837954826616,0.0197045477996703,0.338761834538775,0.206118591511132,0.981928310173632,0.16312157852122,0.250762754716646,4,TRUE
5_930_2,0,0.0512371345811335,0.193435664691008,0.0262520010835141,0.329317514180377,0.716827369795181,0.863270149138348,0.32070027654272,0.216852163729689,1,FALSE
5_939_2,0,0.199114991558635,0.13804050859124,0.39162761019202,0,0,0,0.478831435716406,0.87519535308913,3,FALSE
5_954_2,0,0.196858528354086,0.138052067872836,0.375539287762736,0,0,0,0.475734817308451,0.881114669341172,3,FALSE
5_956_2,0,0.0364037395267224,0.201579698970865,0.017947668511802,0.303836278916078,0.605101736527944,0.884135071871695,0.221121663062665,0.178757246713989,1,FALSE
5_966_2,0,0.171562347769902,0.143529716554281,0.0760294471153547,0,0,0,0.582601148346673,0.288282583711564,5,FALSE
