ds,dep_var,trend,season,holiday,C1_Value_Sales,C1_Assortment_number_SKUs,C1_Weighted_anypromo,FB_Price_per_SU_nonpromo,FB_Assortment_number_SKUs,FB_Weighted_anypromo,lockdown,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,intercept,depVarHat,solID
2018-11-18,400698.63,686801.91439631,701.342950532264,0,-64928.4114381394,-1883.96483629811,0,-767162.681562918,351633.317369849,295892.671673927,0,0,0,0,0,0,1273.84475830545,0,502328.033311568,1_531_1
2018-11-25,451195.19,688897.018240162,-3960.09383049453,0,-53060.6934878282,-1860.93348133114,0,-790239.576489344,352062.138488593,282131.036174773,0,0,0,0,0,0,1209.26510742122,0,475178.160721951,1_531_1
2018-12-02,660539.31,690992.122084014,-12196.6103897527,172244.136012089,-49845.0068007821,-1810.26450040381,0,-783934.271109627,363211.48757593,309899.425362633,0,0,0,0,0,0,1397.24849819974,0,689958.2667323,1_531_1
2018-12-16,397959.44,695182.329771718,-7141.20203685461,0,-64932.9705135657,-2012.94042411314,0,-778630.231648037,353777.422963568,274182.203456432,0,0,0,0,0,0,1567.81884238018,0,471992.430411528,1_531_1
2018-12-23,420063.03,697277.433300526,13661.7798631052,-63762.4566628503,-65373.6976053544,-1953.05890119902,0,-780992.821793947,345629.821707437,247499.337679446,0,0,0,0,0,0,1579.05285189149,0,393565.390439055,1_531_1
2018-12-30,425676.28,699372.536829335,34208.1256341306,-129586.431738467,-54729.6891356371,-1883.96483629811,0,-735502.137517755,349489.211776131,292215.898830641,0,0,0,0,0,0,1009.49109056603,0,454593.040932646,1_531_1
2019-01-13,675532.25,703562.743886951,14974.8237756734,0,-76467.3748829054,-1962.27144318581,0,-754431.654513799,352062.138488593,287348.551923816,0,0,0,4432.01839723358,0,0,1185.17073512897,0,530704.146367507,1_531_1
2019-01-20,430786.66,705657.84741576,-22391.0314768725,0,-105782.759178282,-2012.94042411314,0,-770576.773587503,345201.000588694,285352.589523175,0,0,0,6806.98755095279,0,0,1079.3715619036,0,443334.291973714,1_531_1
2019-01-27,328738.81,707752.950944568,-49371.3546981723,0,-90668.3796461171,-2054.39686305369,0,-762090.348260312,334480.472620101,273762.000845771,0,0,0,7445.22244077098,0,0,1479.80861612537,0,420735.97599968,1_531_1
2019-02-10,551358.13,711942.15650038,-12073.0768671771,0,-83241.5752027906,-1962.27144318581,0,-755509.773695835,354635.065201055,252681.836544267,0,0,0,1593.95367959997,0,0,771.928758907818,0,468838.243475222,1_531_1
2019-02-17,534870,714036.759278286,20889.4025980927,0,-87582.6618956813,-1883.96483629811,0,-768888.420039798,356779.170794774,255658.271703117,0,0,0,120.039949906129,0,0,516.45431009459,0,489645.051862494,1_531_1
2019-02-24,410021.53,716131.362056192,22024.1577254286,0,-78166.4773662693,-1934.63381722545,0,-762678.792378642,352062.138488593,227784.831862591,0,0,0,7.77120908838612,0,0,386.543265826183,0,475616.901045583,1_531_1
2019-03-10,471910.97,720320.567612005,-66176.6818082564,0,-58614.5224736776,-1883.96483629811,0,-770282.843606625,353777.422963568,278909.48282637,0,0,0,0.497774453402853,0,0,422.023228558632,0,456471.981680098,1_531_1
2019-03-17,490883.56,722037.618904577,-90465.0736168144,0,-63347.0121435672,-1911.60246225848,0,-759913.481932488,354206.244082312,283496.694659422,0,0,0,0.0318624428797814,0,0,435.500330902739,0,444538.919684528,1_531_1
2019-03-24,350393.63,723754.670197149,-70284.7164620101,0,-142387.046471429,-1920.81500424526,0,-764764.067666674,343914.537232462,269980.17734982,0,0,0,0.00203941910279568,0,0,417.627053776048,0,358710.368268267,1_531_1
2019-04-07,560183.69,727188.772782293,18987.9375077494,0,-67653.108285431,-1870.14602331793,0,-783955.727665117,356779.170794774,269454.924086493,0,0,0,12.7702139096527,0,0,405.446955019759,0,519350.040366373,1_531_1
2019-04-14,423192.53,728905.824074865,29765.9182377673,0,-56054.2769817778,-1764.20179046987,0,-788473.585565922,350346.854013618,268999.70459161,0,0,0,32.8967548129458,0,0,416.660181502881,0,532175.793516006,1_531_1
2019-04-21,302140.22,730622.875367437,14111.9914388695,-142197.975576762,-51396.9344251064,-1759.59551947648,0,-778414.146036476,346487.463944925,184854.131806705,0,0,0,44.6110330760943,0,0,402.272810271269,0,302754.694843464,1_531_1
2019-05-05,548192.13,733580.751820849,-18322.20987394,0,-82964.1985131947,-2063.60940504048,0,-758594.527791165,368786.162119598,258389.588672415,0,0,0,49.9256825066427,0,0,476.285873454677,0,499338.168585484,1_531_1
2019-05-12,349300.63,735059.690047555,-17831.2937811962,0,-75617.671907289,-1851.72093934435,0,-756894.398866907,348202.748419899,227854.865631035,0,0,0,5.63503448453992,0,0,644.618675121848,0,459572.472313359,1_531_1
2019-05-19,569935.13,736538.628274262,-12659.9876848393,0,-68272.4226893898,-1782.62687444345,0,-758477.446734311,376504.942256985,295647.553484375,0,0,0,1.05538561572017,0,0,654.056509537707,0,568153.751927791,1_531_1
2019-06-09,447160.66,740975.44295438,2479.24366042351,0,-142031.25509598,-1925.42127523866,0,-779337.924866558,371787.909950804,190421.816397966,0,0,0,0.186618501152684,0,0,390.982748987795,0,382760.981093286,1_531_1
2019-06-16,696418.13,742098.540529651,481.125663195003,0,-71389.5387781715,-1874.75229431132,0,-767404.329438507,378649.047850704,263992.290147898,0,0,0,0.0609144785565752,0,0,312.423793240679,0,544864.868388176,1_531_1
2019-06-23,623819.31,743221.638104921,-7259.64718397964,0,-63519.5724427125,-1773.41433245666,0,-772736.577765211,374789.65778201,276003.081435964,0,0,0,0.0335947705095116,0,0,365.81052503837,0,549091.009718344,1_531_1
2019-06-30,397367.78,744344.735680192,-12084.8565538189,0,-84634.775016879,-2040.57805007351,0,-780068.836672178,366642.056525879,234893.25935961,0,0,0,0.0255544418115413,0,0,323.008164456263,0,467374.03899163,1_531_1
2017-07-09,242669.44,560121.33133494,301.755237879876,0,-56606.7724135021,0,0,-771680.153082911,355055.83065452,221961.431163507,0,0,0,0,0,0,1238.32425507074,0,310391.747149505,1_622_1
2017-07-16,407920.34,562302.93179118,14477.3269619737,0,-44920.8311401368,0,0,-767949.90812147,344241.947487377,205730.373099406,0,0,0,0,0,0,2193.66308424412,0,316075.503162575,1_622_1
2017-07-23,417560.06,564484.53224742,10235.5440026756,0,-40125.3251425207,0,0,-765523.885562382,335230.378181425,219119.283865363,0,0,0,0,0,0,1814.09266213874,0,325234.62025412,1_622_1
2017-08-06,341967.06,568847.7331599,-64852.7017524916,0,-59001.4602857664,0,0,-817510.166081235,455084.24995059,225111.763108438,0,0,0,0,0,0,1778.05429816998,0,309457.472397605,1_622_1
2017-08-13,397935.97,571029.333616139,-82736.0308237727,48715.7717923888,-47083.3318260469,0,0,-792578.819664576,433456.483616305,251855.34190182,0,0,0,0,0,0,1596.82263568751,0,384255.571247945,1_622_1
2017-08-20,311344.44,573210.934055304,-51954.472865653,0,-46768.8020944508,0,0,-810050.501554183,422192.021983865,241034.636525752,0,0,0,0,0,0,1489.5876321852,0,329153.40368282,1_622_1
2017-09-03,347004.72,577574.134933634,87909.7011140907,0,-66830.3787791718,0,0,-823774.463917471,416785.080400293,206175.52870032,0,0,0,0,0,0,2446.26840987869,0,400285.870861575,1_622_1
2017-09-10,356481.91,579755.735372799,123889.144058672,0,-50245.2717009554,0,0,-829616.488260016,409575.824955531,218365.943617662,0,0,0,0,0,0,2659.72676822172,0,454384.614811915,1_622_1
2017-09-17,330868.41,581937.335811965,116259.909157625,0,-64225.2214513411,0,0,-837410.879783892,409125.246490234,236069.439438633,0,0,0,0,0,0,2613.86428853522,0,444369.693951759,1_622_1
2017-10-01,474545.88,586300.536690295,47924.0176951159,0,-39008.1250239213,0,0,-851936.032232091,394706.73560071,251821.099163288,0,0,0,0,0,0,2401.54110791468,0,392209.773001311,1_622_1
2017-10-08,365555.88,588482.137027548,24849.2109909573,0,-35522.2212967731,0,0,-858254.429658247,407322.932629043,247403.785892678,0,0,0,0,0,0,1631.69527274848,0,375913.110857955,1_622_1
2017-10-15,356494.56,590663.737364801,12246.1321910747,0,-40768.0544539923,0,0,-847853.058996377,395157.314066008,263497.873002652,0,0,0,0,0,0,1173.67090550688,0,374117.614079673,1_622_1
2017-10-29,372853.31,595026.938039308,-499.88491276705,-13457.5627606098,-38006.2753208319,0,0,-804773.300185325,377134.175454103,255382.343970601,0,0,0,0,0,0,1037.58084703161,0,371844.015131511,1_622_1
2017-11-05,324117.53,597208.538376561,-1402.94828960873,0,-36621.854697668,0,0,-823412.676490936,395607.892531305,234631.244420295,0,0,0,0,0,0,1012.090031121,0,367022.28588107,1_622_1
2017-11-12,300384.38,599390.138588456,484.995403637766,0,-33062.8500128472,0,0,-788588.599260641,397860.784857793,223194.169750654,0,0,0,0,0,0,920.447666941013,0,400199.086993994,1_622_1
2017-11-26,372141.5,603753.339012245,-5491.61336580176,0,-28606.5718896059,0,0,-747639.700129753,381639.960107079,238534.916612927,0,0,0,0,0,0,952.155369482212,0,443142.485716573,1_622_1
2017-12-03,632959.06,605934.93922414,-13869.502863453,176194.09333818,-28763.4401372708,0,0,-789680.899216832,399212.520253686,263532.115741184,0,0,0,0,0,0,941.915102628333,0,613501.741442262,1_622_1
2017-12-10,596071.25,608116.539436034,-15876.0859842836,0,-29035.1043051915,0,0,-794199.207078803,391552.686343627,238671.887567054,0,0,0,0,0,0,869.636285549678,0,400100.352263987,1_622_1
2017-12-24,293160.75,612479.739859823,18364.2975821337,-65224.6776049167,-49470.4107912125,0,0,-799396.335535683,382991.695502972,233569.719525807,0,0,0,0,0,0,681.714070108272,0,333995.742609032,1_622_1
2017-12-31,246027.28,614661.340091168,37542.3932575522,-134290.225652411,-51472.0000348962,0,0,-785534.181164164,374881.283127615,256683.568034812,0,0,0,0,0,0,565.460153352864,0,313037.637813028,1_622_1
2018-01-07,346674.91,616842.940322512,36253.5910313446,0,-60914.5382245057,0,0,-817569.496618392,387497.480155948,242164.646897304,0,0,0,0,0,0,332.220916692075,0,404606.844480903,1_622_1
2018-01-21,367249.44,621206.1407852,-29599.9103799759,0,-44467.0383851953,0,0,-807657.721329718,369474.341544044,249047.437342207,0,0,0,0,0,0,303.935636953699,0,358307.185213516,1_622_1
2018-01-28,340008.06,623387.741016544,-52671.4474240324,0,-62568.2895147292,0,0,-797984.283519962,357759.301446306,266613.962209051,0,0,0,0,0,0,422.427299277081,0,334959.411512455,1_622_1
2018-02-04,275541.44,625569.341239991,-41789.117153757,0,-54624.9601672166,0,0,-798824.483845856,365419.135356365,249561.078420185,0,0,0,0,0,0,415.00932189206,0,345726.003171605,1_622_1
2018-02-18,557084.75,629932.541686886,24783.4957841954,0,-30433.787778504,0,0,-759845.808166595,381639.960107079,269353.381291599,0,0,0,0,0,0,667.018162420937,0,516096.801087082,1_622_1
2018-02-25,450649.09,632114.141910333,18276.4970897454,0,-80067.9672027664,0,0,-771017.835201614,384343.430898865,280105.601190603,0,0,0,0,0,0,804.795837909195,0,464558.664523075,1_622_1
2018-03-04,291850.09,634295.74213378,-25720.3522858012,0,-100552.06156983,0,0,-755369.19374042,363166.243029877,267230.331502624,0,0,0,0,0,0,859.811647149387,0,383910.520717379,1_622_1
2018-03-11,278316.31,636477.342357227,-75511.7431517735,0,-67020.5860539927,0,0,-786825.008471815,365869.713821663,237473.391718439,0,0,0,0,0,0,1172.31472665559,0,311635.424946403,1_622_1
2018-03-18,369707.91,638658.942563553,-92694.3884016164,0,-55168.8121930204,0,0,-766164.541361494,366320.292286961,256820.538988939,0,0,0,0,0,0,1289.34665039099,0,349061.378533712,1_622_1
2018-03-25,299064.38,640840.542769878,-64615.5888448575,0,-48082.4937674182,0,0,-768850.156698894,355956.987585115,275414.346011739,0,0,0,0,0,0,1413.45659564578,0,392077.093651208,1_622_1
2018-04-08,627099.06,645203.743182529,24063.6206425171,0,-62420.9709075525,0,0,-811563.765935673,373529.547731722,267709.72984207,0,0,0,0,0,0,1109.20285128932,0,437631.107406903,1_622_1
2018-04-15,506155.69,647385.343388855,29230.6197785774,0,-54347.520007065,0,0,-818214.525164211,359111.036842199,225351.462278161,0,0,0,0,0,0,1062.64483820892,0,389579.061954726,1_622_1
2018-04-22,270416.47,649566.943601301,10372.0391246145,-111945.806852539,-54326.5647072518,0,0,-834819.159583068,362715.66456458,202237.613769157,0,0,0,0,0,0,1062.1873388711,0,224862.917255664,1_622_1
2018-05-06,386205.94,653930.144026193,-19463.4062804202,0,-59483.6786238063,0,0,-816767.732697987,366320.292286961,260826.939397167,0,0,0,0,0,0,818.722549753168,0,386181.28065786,1_622_1
2018-05-13,320725.94,656111.744238639,-17546.2508587184,0,-62889.3114615926,0,0,-806760.56053069,363166.243029877,252197.769287138,0,0,0,0,0,0,1077.47772790867,0,385357.111432562,1_622_1
2018-09-02,637660.13,691017.347637776,77085.2366327832,0,-70419.5957540211,0,0,-818652.593805766,392453.843274222,280413.78583739,0,0,0,0,0,0,1051.18498629842,0,552949.208808682,1_622_1
2018-09-09,635109.88,693198.947850222,120825.949756847,0,-70902.5842243584,0,0,-828012.472447154,378936.489315294,280174.086667667,0,0,0,0,0,0,1825.53423260884,0,576045.951151125,1_622_1
2018-09-16,436472.44,695380.547776923,120262.428326629,0,-76746.2248761398,0,0,-848680.384038858,378485.910849996,244390.424901875,0,0,0,0,0,0,2218.83259540385,0,515311.535535829,1_622_1
2018-09-23,670615.75,697562.147703625,89429.6129264471,0,-56845.2592820493,0,0,-841565.419415655,393805.578670115,267607.001626475,0,0,0,0,0,0,2311.90048724388,0,552305.562716201,1_622_1
2018-09-30,674815.19,699743.747630326,53431.4732175221,0,-60921.6927535489,0,0,-830591.282250857,399212.520253686,275791.016135589,0,0,0,0,0,0,2419.81888640252,0,539085.601119119,1_622_1
2018-10-07,521080.88,701925.347557027,28038.3751694818,0,-71099.1373893102,0,0,-838679.209918404,405971.197233151,281098.640608027,0,0,0,0,0,0,2024.22457232312,0,509279.437832296,1_622_1
2018-10-14,377173.09,704106.947525419,14007.9675712934,0,-72232.5641954166,0,0,-822544.707667874,385244.58782946,259559.958071488,0,0,0,0,0,0,1776.25352864642,0,469918.442663017,1_622_1
2018-10-21,472111.34,706288.547493811,5619.36347691001,0,-85032.2784986577,0,0,-822926.86898874,389750.372482436,247711.970539465,0,0,0,0,0,0,1713.45392325099,0,443124.560428476,1_622_1
2018-10-28,495217.28,708470.147462203,113.960420467775,-13457.5627606098,-84708.3762570018,0,0,-791787.105023009,394706.73560071,272606.441452126,0,0,0,0,0,0,1657.81503115929,0,487602.055926047,1_622_1
2018-11-04,496649.06,710651.747430595,-1541.69601631609,0,-64532.2269903912,0,0,-788484.842063851,393805.578670115,286200.808649274,0,0,0,0,0,0,1533.20041585819,0,537632.570095284,1_622_1
2018-11-11,422558.63,712833.347398987,136.701181727288,0,-47603.4406731207,0,0,-814765.996845853,372177.812335829,267196.088764092,0,0,0,0,0,0,1320.28599979543,0,491294.798161458,1_622_1
2018-11-18,400698.63,715014.514378992,721.621235331729,0,-70852.6103395778,0,0,-802760.819743743,369474.341544044,289351.140594205,0,0,0,0,0,0,1257.87874133864,0,502206.06641059,1_622_1
2018-11-25,451195.19,717195.681358997,-4074.59403394911,0,-57902.0579245607,0,0,-826908.536432121,369924.920009341,275893.744351184,0,0,0,0,0,0,1206.15022812322,0,475335.307557016,1_622_1
2018-12-02,660539.31,719376.848339002,-12549.2571781518,176194.09333818,-54392.9655139368,0,0,-820310.65017279,381639.960107079,303048.236006948,0,0,0,0,0,0,1341.02406336785,0,694347.2889897,1_622_1
2018-12-16,397959.44,723739.182299013,-7347.67923692336,0,-70857.5853942192,0,0,-814760.490906094,371727.233870532,268120.642704453,0,0,0,0,0,0,1463.23322912945,0,472084.53656589,1_622_1
2018-12-23,420063.03,725920.348951032,14056.7898403515,-65224.6776049167,-71338.5253126454,0,0,-817232.710746592,363166.243029877,242027.675943176,0,0,0,0,0,0,1474.2811940385,0,392849.425294322,1_622_1
2018-12-30,425676.28,728101.515603052,35197.2025380025,-132558.149018709,-59723.3360934456,0,0,-769631.152592247,367221.449217556,285755.65304836,0,0,0,0,0,0,1057.02865000761,0,455420.211352576,1_622_1
2019-01-13,675532.25,732463.848907092,15407.7984581942,0,-83444.4120264799,0,0,-789439.043338626,369924.920009341,280995.912392431,0,0,0,8741.72817837864,0,0,1183.88733326582,0,535834.639913597,1_622_1
2019-01-20,430786.66,734645.015559112,-23038.4347378552,0,-115434.590970165,0,0,-806333.333603193,362715.66456458,279044.076296115,0,0,0,11964.6625213927,0,0,1102.79840380366,0,444665.858033789,1_622_1
2019-01-27,328738.81,736826.182211131,-50798.8537423205,0,-98941.1450379899,0,0,-797453.118342369,351451.202932139,267709.72984207,0,0,0,12732.3686965244,0,0,1395.54552414267,0,422921.912083329,1_622_1
2019-02-10,551358.13,741187.472873455,-12422.1518681201,0,-90836.7040138536,0,0,-790567.189765913,372628.390801127,247095.601245891,0,0,0,1964.17905176212,0,0,858.922674001237,0,469908.520998351,1_622_1
2019-02-17,534870,743368.118204617,21493.3885009286,0,-95573.8801912619,0,0,-804566.636512021,374881.283127615,250006.234021099,0,0,0,103.634649562033,0,0,625.317196820235,0,490337.45899736,1_622_1
2019-02-24,410021.53,745548.763535779,22660.9533793746,0,-85298.5440391734,0,0,-798068.867640603,369924.920009341,222749.01414974,0,0,0,4.90982313937658,0,0,493.258278724212,0,478014.407496322,1_622_1
2019-03-10,471910.97,749910.054198103,-68090.0818071771,0,-63962.6294418841,0,0,-806025.764585477,371727.233870532,272743.412406253,0,0,0,0.231355926065583,0,0,522.354869322723,0,456824.8108656,1_622_1
2019-03-17,490883.56,751697.63890104,-93080.7362192746,0,-69126.9209914507,0,0,-795175.240338401,372177.812335829,277229.211153927,0,0,0,0.0108989470694668,0,0,533.514548085652,0,444255.290288702,1_622_1
2019-03-24,350393.63,753485.223603976,-72316.8941525175,0,-155378.727087068,0,0,-800250.904566854,361363.929168687,264011.51408063,0,0,0,0.000513432357471673,0,0,515.768638842412,0,351429.910199127,1_622_1
2019-04-07,560183.69,757060.393009849,19536.9453850573,0,-73825.9140095521,0,0,-820333.102362511,374881.283127615,263497.873002652,0,0,0,44.585328570996,0,0,503.360511441954,0,521365.423993123,1_622_1
2019-04-14,423192.53,758847.977712785,30626.5553438863,0,-61168.7819998584,0,0,-825060.599409875,368122.606148151,263052.717401738,0,0,0,95.4731418209471,0,0,513.736720796446,0,535029.685059444,1_622_1
2019-04-21,302140.22,760635.562415721,14520.0186119776,-145458.904792635,-56086.4941373228,0,0,-814534.378418038,364067.399960472,180767.416709681,0,0,0,117.639873583212,0,0,499.767618424381,0,304528.027841864,1_622_1
2019-05-05,548192.13,763714.943168159,-18851.9692301827,0,-90534.0189169921,0,0,-793795.08364786,387497.480155948,252677.167626584,0,0,0,125.534813969767,0,0,570.190358895671,0,501404.244328523,1_622_1
2019-05-12,349300.63,765254.633544378,-18346.859031212,0,-82517.1804416892,0,0,-792016.064775192,365869.713821663,222817.499626804,0,0,0,11.6448670101796,0,0,723.611489946159,0,461796.999101708,1_622_1
2019-05-19,569935.13,766794.323920598,-13026.0323362271,0,-74501.7359058446,0,0,-793672.569756823,395607.892531305,289111.441424482,0,0,0,2.21211737975568,0,0,735.803078726909,0,571051.335073597,1_622_1
2019-06-09,447160.66,771413.395049255,2550.92729108548,0,-154990.472590639,0,0,-815501.022740971,390651.529413032,186212.012136247,0,0,0,0.41044755869781,0,0,494.764994641144,0,380831.544000209,1_622_1
2019-06-16,696418.13,772582.627473553,495.036693761712,0,-77903.2639384856,0,0,-803013.680644513,397860.784857793,258156.005791682,0,0,0,0.16798189665423,0,0,411.688567747498,0,548589.366783436,1_622_1
2019-06-23,623819.31,773751.859897851,-7469.54904872163,0,-69315.226039497,0,0,-808593.357733473,393805.578670115,269901.265108109,0,0,0,0.116055144461791,0,0,462.604014498159,0,552543.290924026,1_622_1
2019-06-30,397367.78,774921.09232215,-12434.2721468224,0,-92357.0221822232,0,0,-816265.850559556,385244.58782946,229700.290071707,0,0,0,0.101622568111498,0,0,419.097025687409,0,469228.023982971,1_622_1
2017-07-09,242669.44,560185.852373127,301.816476545716,0,-56603.6495129928,0,0,-772776.275817377,355874.44481016,222123.999788481,0,0,0,0,0,0,1235.11722684674,0,310341.30534479,1_682_1
2017-07-16,407920.34,562367.704130502,14480.2650126743,0,-44918.35293337,0,0,-769040.732279458,345035.629232185,205881.053799628,0,0,0,0,0,0,2187.98190712405,0,315993.548869286,1_682_1
2017-07-23,417560.06,564549.555887877,10237.6212195063,0,-40123.1114957611,0,0,-766611.26370913,336003.282917206,219279.770849504,0,0,0,0,0,0,1809.39450142306,0,325145.250170626,1_682_1
2017-08-06,341967.06,568913.259402626,-64865.8630581887,0,-58998.2052743514,0,0,-818671.387443633,456133.488906423,225276.639094334,0,0,0,0,0,0,1773.44947007694,0,309561.381097286,1_682_1
2017-08-13,397935.97,571095.111160001,-82752.8213994066,48702.8765664614,-47080.7343177512,0,0,-793704.627629987,434455.857750474,252039.805375544,0,0,0,0,0,0,1592.68716370559,0,384348.154669042,1_682_1
2017-08-20,311344.44,573276.9629003,-51965.0165852088,0,-46766.2219382319,0,0,-811201.126936048,423165.424856751,241211.174716309,0,0,0,0,0,0,1485.72987880681,0,329206.926892677,1_682_1
2017-09-03,347004.72,577640.666380896,87927.5416422235,0,-66826.6918594796,0,0,-824944.583317801,417746.017067763,206326.535440673,0,0,0,0,0,0,2439.93303220855,0,400309.418386483,1_682_1
2017-09-10,356481.91,579822.518121194,123914.286309549,0,-50242.4997537503,0,0,-830794.905885553,410520.140015781,218525.878841583,0,0,0,0,0,0,2652.83857332535,0,454398.256222129,1_682_1
2017-09-17,330868.41,582004.369861492,116283.503119995,0,-64221.6782538008,0,0,-838600.368848439,410068.522700032,236242.341027736,0,0,0,0,0,0,2607.09486888384,0,444383.7844759,1_682_1
2017-10-01,474545.88,586368.073342088,47933.7434679838,0,-39005.9730112149,0,0,-853146.153354825,395616.768596066,252005.537557002,0,0,0,0,0,0,2395.32156559153,0,392167.318162692,1_682_1
2017-10-08,365555.88,588549.924980463,24854.2539275404,0,-35520.2615955175,0,0,-859473.525663951,408262.053437036,247584.988965099,0,0,0,0,0,0,1627.4694871586,0,375884.903537829,1_682_1
2017-10-15,356494.56,590731.776618838,12248.6174397231,0,-40765.8053489368,0,0,-849057.380514482,396068.385911815,263690.863679784,0,0,0,0,0,0,1170.63131736651,0,374087.089104107,1_682_1
2017-10-29,372853.31,595095.479895587,-499.986360169742,-13454.0004992344,-38004.1785784901,0,0,-805916.429637209,378003.693281857,255569.390685358,0,0,0,0,0,0,1034.89370669055,0,371828.862494389,1_682_1
2017-11-05,324117.53,597277.331533962,-1403.23300606337,0,-36619.8343314855,0,0,-824582.281995164,396520.003227564,234803.092648977,0,0,0,0,0,0,1009.46890722575,0,367004.546985016,1_682_1
2017-11-12,300384.38,599459.183046964,485.093829340882,0,-33061.0259909724,0,0,-789708.739370941,398778.089806308,223357.641255988,0,0,0,0,0,0,918.063879629643,0,400228.306456318,1_682_1
2017-11-26,372141.5,603822.886072967,-5492.72784215085,0,-28604.9937131066,0,0,-748701.674924915,382519.866439347,238709.623962752,0,0,0,0,0,0,949.689465151368,0,443202.669460043,1_682_1
2017-12-03,632959.06,606004.737585968,-13872.3175614088,176147.454178888,-28761.8533066139,0,0,-790802.59086997,400132.941753555,263725.131498326,0,0,0,0,0,0,939.475718673463,0,613512.978997418,1_682_1
2017-12-10,596071.25,608186.58909897,-15879.3079012627,0,-29033.502487279,0,0,-795327.316701807,392455.447385823,238846.695236919,0,0,0,0,0,0,867.384090213153,0,400115.988721577,1_682_1
2017-12-24,293160.75,612550.292124973,18368.0244605498,-65207.4124170153,-49467.6815917817,0,0,-800531.827350172,383874.718386593,233740.790274179,0,0,0,0,0,0,679.948558163734,0,334006.852445489,1_682_1
2017-12-31,246027.28,614732.143657426,37550.0121678043,-134254.678585498,-51469.1604111503,0,0,-786649.982667202,375745.606703113,256871.567789949,0,0,0,0,0,0,563.995717310425,0,313089.504371753,1_682_1
2018-01-07,346674.91,616913.995189879,36260.9483901174,0,-60911.1776717956,0,0,-818730.802256057,388390.891544083,242342.012728191,0,0,0,0,0,0,331.3605266512,0,404597.228451069,1_682_1
2018-01-21,367249.44,621277.698254786,-29605.9174307014,0,-44464.5852134121,0,0,-808804.947918972,370326.198914125,249229.844255109,0,0,0,0,0,0,303.148500497315,0,358261.439361433,1_682_1
2018-01-28,340008.06,623459.54978724,-52682.136647493,0,-62564.8377273395,0,0,-799117.769604084,358584.148704653,266809.235167095,0,0,0,0,0,0,421.33329157609,0,334909.522971648,1_682_1
2018-02-04,275541.44,625641.401311795,-41797.5979006004,0,-54621.9465999586,0,0,-799959.163381274,366261.643072385,249743.861533238,0,0,0,0,0,0,413.934525365154,0,345682.13256095,1_682_1
2018-02-18,557084.75,630005.104360905,24788.5253844348,0,-30432.1087975747,0,0,-760925.120964381,382519.866439347,269550.660650446,0,0,0,0,0,0,665.290710128819,0,516172.217783305,1_682_1
2018-02-25,450649.09,632186.955885461,18280.2061497964,0,-80063.549987566,0,0,-772113.017155519,385229.57033384,280310.755672597,0,0,0,0,0,0,802.711567205325,0,464633.632465814,1_682_1
2018-03-04,291850.09,634368.807410016,-25725.5720131205,0,-100546.514281566,0,0,-756442.147791223,364003.55649364,267426.055900849,0,0,0,0,0,0,857.584895788874,0,383941.770614385,1_682_1
2018-03-11,278316.31,636550.658934571,-75527.0676195055,0,-67016.8886408848,0,0,-787942.643513207,366713.260388134,237647.321587953,0,0,0,0,0,0,1169.2786507648,0,311593.919787826,1_682_1
2018-03-18,369707.91,638732.510442003,-92713.1999414473,0,-55165.76862236,0,0,-767252.829519188,367164.877703883,257008.639064117,0,0,0,0,0,0,1286.00748370553,0,349060.236610713,1_682_1
2018-03-25,299064.38,640914.361949435,-64628.7020305013,0,-48079.8411370372,0,0,-769942.259602913,356777.679441657,275616.064532359,0,0,0,0,0,0,1409.79600741368,0,392067.099160414,1_682_1
2018-04-08,627099.06,645278.064964299,24068.5041502029,0,-62417.5272474828,0,0,-812716.540813654,374390.754755866,267905.805360435,0,0,0,0,0,0,1106.33022335228,0,437615.391393019,1_682_1
2018-04-15,506155.69,647459.916471731,29236.551884908,0,-54344.5217457145,0,0,-819376.747024031,359939.0006519,225516.513824127,0,0,0,0,0,0,1059.89278681829,0,389490.606849739,1_682_1
2018-04-22,270416.47,649641.767985284,10374.1440419723,-111916.17442719,-54323.5676019699,0,0,-836004.96727338,363551.939177891,202385.736308356,0,0,0,0,0,0,1059.43647231818,0,224768.314683283,1_682_1
2018-05-06,386205.94,654005.47101239,-19467.3562136233,0,-59480.3970092159,0,0,-817927.899480833,367164.877703883,261017.973833517,0,0,0,0,0,0,816.602211470254,0,386129.272057588,1_682_1
2018-05-13,320725.94,656187.322525943,-17549.8117214913,0,-62885.8419639616,0,0,-807906.512759907,364003.55649364,252382.483560963,0,0,0,0,0,0,1074.68726210782,0,385305.883397294,1_682_1
2018-09-02,637660.13,691096.946742792,77100.8804276697,0,-70415.7108232598,0,0,-819815.437914319,393358.682017321,280619.166039474,0,0,0,0,0,0,1048.46261378096,0,552992.989103458,1_682_1
2018-09-09,635109.88,693278.798256344,120850.470358424,0,-70898.6726479349,0,0,-829188.61166992,379810.162544853,280379.29130968,0,0,0,0,0,0,1820.8064403655,0,576052.244591813,1_682_1
2018-09-16,436472.44,695460.64948412,120286.834566312,0,-76741.9909158815,0,0,-849885.880719735,379358.545229104,244569.420933414,0,0,0,0,0,0,2213.08623395719,0,515260.66481129,1_682_1
